item_name,category_name,records_json
抽纱（潮州抽纱）,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""广东省潮州市"", ""保护单位"": ""潮州市抽纱公司""}]"
水陆画,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""河北省广平县"", ""保护单位"": ""广平县文化馆""}]"
毕摩绘画,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""四川省美姑县"", ""保护单位"": ""美姑县文化馆""}]"
彩砂坛城绘制,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""西藏自治区日喀则市"", ""保护单位"": ""日喀则市扎什伦布寺管理委员会""}]"
琥珀雕刻,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""辽宁省抚顺市"", ""保护单位"": ""抚顺琥珀泉艺术品有限公司""}]"
传统玩具（郯城木旋玩具）,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""山东省郯城县"", ""保护单位"": ""郯城县文化馆""}]"
蒙古文书法,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""内蒙古自治区"", ""保护单位"": ""内蒙古自治区艺术研究院（内蒙古自治区非物质文化遗产保护中心）""}]"
满文、锡伯文书法,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""新疆维吾尔自治区乌鲁木齐市"", ""保护单位"": ""察布查尔锡伯自治县文化馆""}]"
刻铜（杜氏刻铜）,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""安徽省阜阳市"", ""保护单位"": ""安徽杜氏刻铜艺术有限公司""}]"
刻铜（饶阳刻铜）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""河北省衡水市饶阳县"", ""保护单位"": ""饶阳县文化馆""}]"
刻铜（贵溪錾铜雕刻）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""江西省鹰潭市贵溪市"", ""保护单位"": ""江西中鼎金属工艺有限公司""}]"
错金银,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""福建省莆田市涵江区"", ""保护单位"": ""华昌珠宝有限公司""}, {""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""新疆维吾尔自治区乌鲁木齐市天山区"", ""保护单位"": ""乌鲁木齐市天山区文化馆""}]"
赏石艺术,传统美术,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""中国观赏石协会"", ""保护单位"": ""中国观赏石协会""}]"
藤编（怀远藤编）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""四川省成都市崇州市"", ""保护单位"": ""崇州市文化馆""}]"
藤编（汉中藤编）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""陕西省汉中市南郑区"", ""保护单位"": ""汉中市南郑区文化馆""}]"
蒙古族唐卡（马鬃绕线堆绣唐卡）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""内蒙古自治区阿拉善盟阿拉善左旗"", ""保护单位"": ""阿拉善左旗文化馆""}]"
烙画（南阳烙画）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""河南省南阳市卧龙区"", ""保护单位"": ""南阳市烙画厂""}]"
毛绣（察哈尔毛绣）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""内蒙古自治区乌兰察布市察哈尔右翼后旗"", ""保护单位"": ""察右后旗文化馆（美术馆）""}]"
发绣（东台发绣）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""江苏省盐城市东台市"", ""保护单位"": ""东台市发绣协会""}]"
发绣（温州发绣）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""浙江省温州市鹿城区"", ""保护单位"": ""温州市发绣研究所""}]"
厦门珠绣,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""福建省厦门市"", ""保护单位"": ""厦门正人珠绣技艺传习所""}]"
鲁绣,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""山东省"", ""保护单位"": ""山东省工艺美术协会""}]"
彝族刺绣（凉山彝族刺绣）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""四川省凉山彝族自治州"", ""保护单位"": ""凉山彝族自治州非物质文化遗产保护中心""}]"
布依族刺绣,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""贵州省黔西南布依族苗族自治州"", ""保护单位"": ""黔西南州民族文化中心（黔西南州非物质文化遗产保护中心、黔西南州文物保护中心）""}]"
藏族刺绣（贵南藏族刺绣）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""青海省海南藏族自治州贵南县"", ""保护单位"": ""贵南县文化馆""}]"
哈萨克族刺绣,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县"", ""保护单位"": ""木垒哈萨克自治县文化馆""}]"
水晶雕刻（东海水晶雕刻）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""江苏省连云港市东海县"", ""保护单位"": ""江苏省水晶文化研究会""}]"
瓷刻（大丰瓷刻）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""江苏省盐城市大丰区"", ""保护单位"": ""盐城市大丰区瓷刻世家工艺厂""}]"
竹根雕（象山竹根雕）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""浙江省宁波市象山县"", ""保护单位"": ""象山德和根艺美术馆""}]"
贝雕（北海贝雕）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""广西壮族自治区北海市"", ""保护单位"": ""北海市恒兴珠宝有限责任公司""}]"
骨角雕（合浦角雕）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""广西壮族自治区北海市合浦县"", ""保护单位"": ""合浦金蝠角雕厂""}]"
皮艺（蒙古族皮艺）,传统美术,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""内蒙古自治区呼和浩特市"", ""保护单位"": ""呼和浩特市文化艺术研究院（呼和浩特市非物质文化遗产保护中心）""}]"
宜兴紫砂陶制作技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江苏省宜兴市"", ""保护单位"": ""宜兴市陶瓷行业协会""}]"
界首彩陶烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""安徽省界首市"", ""保护单位"": ""界首市文化馆""}]"
石湾陶塑技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""广东省佛山市"", ""保护单位"": ""佛山市禅城区博物馆（佛山市禅城区非物质文化遗产保护中心）""}]"
黎族原始制陶技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省昌江黎族自治县"", ""保护单位"": ""昌江黎族自治县文化馆""}]"
傣族慢轮制陶技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""云南省西双版纳傣族自治州"", ""保护单位"": ""西双版纳傣族自治州文化馆""}]"
维吾尔族模制法土陶烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""新疆维吾尔自治区英吉沙县"", ""保护单位"": ""英吉沙县文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""新疆维吾尔自治区喀什市"", ""保护单位"": ""喀什市文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""新疆维吾尔自治区吐鲁番地区"", ""保护单位"": ""新疆大漠土艺馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆生产建设兵团"", ""保护单位"": ""新疆生产建设兵团第三师图木舒克市文化体育广电和旅游局""}]"
景德镇手工制瓷技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江西省景德镇市"", ""保护单位"": ""景德镇市手工制瓷技艺研究保护中心""}]"
耀州窑陶瓷烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""陕西省铜川市"", ""保护单位"": ""铜川市陶瓷研究所""}]"
龙泉青瓷烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""浙江省龙泉市"", ""保护单位"": ""龙泉市非物质文化遗产保护中心（市对外合作交流中心、龙泉青瓷文化传承生态保护区管理中心）""}]"
磁州窑烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""河北省峰峰矿区"", ""保护单位"": ""邯郸市峰峰矿区文化馆""}]"
德化瓷烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""福建省德化县"", ""保护单位"": ""德化县文化馆""}]"
澄城尧头陶瓷烧制技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""陕西省澄城县"", ""保护单位"": ""澄城县文化馆（澄城县非物质文化遗产保护中心）""}]"
南京云锦木机妆花手工织造技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江苏省南京市"", ""保护单位"": ""南京云锦研究所有限公司""}, {""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""江苏汉唐织锦科技有限公司"", ""保护单位"": ""江苏汉唐织锦科技有限公司""}]"
宋锦织造技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江苏省苏州市"", ""保护单位"": ""苏州丝绸博物馆""}]"
苏州缂丝织造技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江苏省苏州市"", ""保护单位"": ""苏州王金山大师缂丝工作室有限公司""}]"
蜀锦织造技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""四川省成都市"", ""保护单位"": ""成都蜀锦织绣有限责任公司""}]"
乌泥泾手工棉纺织技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""上海市徐汇区"", ""保护单位"": ""上海市徐汇区华泾镇人民政府""}]"
土家族织锦技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""湖南省湘西土家族苗族自治州"", ""保护单位"": ""湘西土家族苗族自治州非物质文化遗产保护中心""}]"
黎族传统纺染织绣技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省五指山市"", ""保护单位"": ""五指山市文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省白沙黎族自治县"", ""保护单位"": ""海南省白沙黎族自治县文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省保亭黎族苗族自治县"", ""保护单位"": ""保亭黎族苗族自治县文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省乐东黎族自治县"", ""保护单位"": ""乐东黎族自治县文化馆""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""海南省东方市"", ""保护单位"": ""东方市文化馆""}]"
壮族织锦技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""广西壮族自治区靖西县"", ""保护单位"": ""靖西市文化馆""}]"
藏族邦典、卡垫织造技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""西藏自治区山南地区"", ""保护单位"": ""贡嘎县文化局（文物局）""}, {""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""西藏自治区日喀则地区"", ""保护单位"": ""江孜县文化和旅游局""}]"
加牙藏族织毯技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""青海省湟中县"", ""保护单位"": ""湟中县文化馆""}]"
维吾尔族花毡、印花布织染技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""新疆维吾尔自治区吐鲁番地区"", ""保护单位"": ""新疆大漠土艺馆""}]"
花毡、印花布织染技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆维吾尔自治区且末县"", ""保护单位"": ""且末县文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆维吾尔自治区塔城地区"", ""保护单位"": ""伊犁哈萨克自治州塔城地区非物质文化遗产保护研究中心""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆维吾尔自治区英吉沙县"", ""保护单位"": ""英吉沙县文化馆""}]"
南通蓝印花布印染技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""江苏省南通市"", ""保护单位"": ""南通蓝印花布艺术馆""}]"
蓝印花布印染技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""湖南省凤凰县"", ""保护单位"": ""凤凰县非物质文化遗产保护中心""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""湖南省邵阳县"", ""保护单位"": ""邵阳县文化馆""}, {""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""浙江省桐乡市"", ""保护单位"": ""桐乡市文化馆（桐乡市非物质文化遗产保护中心、桐乡市子恺画院）""}]"
苗族蜡染技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""贵州省丹寨县"", ""保护单位"": ""丹寨县非物质文化遗产保护中心""}]"
蜡染技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""贵州省安顺市"", ""保护单位"": ""安顺市文化馆（安顺市文化艺术培训中心）""}]"
蜡染技艺（苗族蜡染技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""四川省珙县"", ""保护单位"": ""珙县博物馆（珙县文物管理所，珙县非物质文化遗产保护中心）""}]"
蜡染技艺（黄平蜡染技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""贵州省黄平县"", ""保护单位"": ""黄平县非物质文化遗产保护中心""}]"
蜡染技艺（织金苗族蜡染）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""贵州省毕节市织金县"", ""保护单位"": ""织金县文化馆""}]"
白族扎染技艺,传统技艺,"[{""公布时间"": ""2006(第一批)"", ""申报地区或单位"": ""云南省大理市"", ""保护单位"": ""大理市非物质文化遗产保护管理所""}]"
